geneNames	GSM44908	GSM44909	GSM44910	GSM44911	GSM44912	GSM44913	GSM44938	GSM44939	GSM44940	GSM44941	GSM44942	GSM44943	GSM44944
ST8SIA4	11.14102439	8.43336261	5.114595229	9.512499457	2.99581058	6.541354545	2.484476584	4.566182524	2.949950139	4.668517443	4.859586485	3.339409626	5.312996981
ST8SIA5	18.06514181	30.27548299	20.22085689	24.57133217	24.69557739	30.68826175	39.76029736	31.37170169	25.666915	5.214040249	12.03410554	21.05439577	7.863109885
STAB1	260.8255712	242.2123924	276.5123714	436.823668	346.9670453	292.3289592	155.6351776	112.7018701	154.6521487	44.84548369	126.2649604	112.8264414	130.9320184
STAC	107.3664859	153.1059344	98.5379355	171.7997612	210.0304543	114.0693252	112.3157455	45.44789723	76.31350601	193.8043875	481.3996827	244.2430702	437.9809108
STAG1	304.3833742	196.2156119	451.3990022	143.3325988	167.3268793	259.317912	143.9803715	145.8897721	140.0017891	174.1467884	147.0788074	158.9644681	150.5869705
STAG2	136.3441906	141.8939222	118.5856543	134.1892186	98.99860945	78.03449314	102.8875987	129.3643708	169.4198292	75.5454903	138.4147527	118.7633041	61.77631699
STAM	1857.816784	1776.385976	2191.664811	945.1235337	921.8430356	1197.774767	1135.207204	1406.269808	2003.794216	1278.451271	1070.789629	1485.972035	1504.779671
STAM2	117.1933087	41.81112561	114.7039742	81.20776598	82.25432242	142.0671273	107.2615949	133.546799	86.99219752	125.3231104	108.3036924	103.382447	105.3767885
STAMBP	813.4343047	671.683452	596.5605878	613.7814808	599.641796	647.857643	821.6543833	621.0435891	685.8741563	739.0391465	763.669548	819.1658435	711.0631535
STAR	22.55885448	13.66579771	11.17799008	42.68529957	26.64332627	9.218923926	6.169772447	6.212260109	8.05243603	5.885399665	7.190020687	10.74424286	5.721504689
STARD13	248.2387811	227.0391212	244.9779046	347.5842191	304.5791493	305.6839344	165.4184115	223.7501487	213.5192443	190.1237558	318.6394633	189.3815919	204.5725838
STARD3	678.8794339	871.1430815	352.0483652	944.3822099	965.8560723	736.8971258	284.5766697	188.0349297	263.5034986	241.6940191	204.2835435	282.1069153	229.2341204
STARD5	610.304134	529.970841	561.5006289	420.5392697	495.0696235	436.9243853	178.1878155	251.6949128	301.4354356	202.0937441	136.5136867	244.8181866	182.3739517
STARD7	6000.152884	6203.580701	5185.165783	5929.374644	6976.494545	6586.461196	3993.701821	4288.476079	3746.866231	3243.54278	7669.951715	3474.152072	4163.998966
STARD8	69.68887557	90.99857813	17.35414216	25.01581377	54.60004328	92.72316788	30.0430826	65.77008874	22.3167814	44.27701498	94.24848435	69.38653762	53.50056368
STAT1	2239.9416701625	2345.115034125	2188.4318042375	3956.965531625	4018.2514035	4561.145276375	2075.0376029875	3085.303423875	3159.599462975	1873.55832065	5908.259204625	1843.6411172875	2626.9383576375
STAT2	501.15591845	497.0776934	598.82963755	359.0105297	280.3093121	304.24885235	428.12945835	367.1783168	592.4987168	397.3933093	208.60143935	400.3999649	365.0442681
STAT3	1244.355671	1633.9350735	1451.4490055	1142.6399497	965.32761875	938.6789542	1164.5268781	1101.6549525	1180.140928	1509.170993	618.2397427	1118.17728615	1204.5876492
STAT4	212.5844501	215.7172791	208.2378462	851.4299858	1130.148035	475.111051	101.8401403	142.6998012	180.5462325	99.27640672	428.5468786	53.05000928	74.49228753
STAT5A	176.22527935	296.3345601	129.6943404	120.66566134	67.93691094	71.17608744	93.214895345	110.70660109	165.791372	121.760902715	42.22469385	115.898885415	64.917733385
STAT5B	188.030859223333	204.26469266	198.19456134	94.2045387266667	95.2025193493333	77.408436466	196.811498406667	215.775764293333	255.828720683333	227.031388813333	126.011606093333	290.88991901	180.44057569
STAT6	889.71279735	904.573046	682.849151	935.9624944	946.4367317	1177.6202649	951.94580375	568.46657025	673.47538345	623.6781794	781.9663118	627.29894505	937.88987705
STATH	5.901196115	4.170505041	11.67605626	38.10365839	19.55241481	14.097181	2.089869633	9.15613074	5.273904088	14.67369757	4.062262381	8.399079827	0.772987844
STAU1	1107.86663	898.0177706	1067.523867	1132.58014	1812.923375	1803.303853	1992.293517	2008.480913	2044.504409	2281.584892	1878.060322	2287.375111	2477.256496
STAU2	219.0939764	154.2673037	215.7615284	168.1620469	156.4201702	137.6188315	116.7152838	140.4492103	127.3147599	125.9435999	166.6554677	128.6754913	170.2000942
STC1	105.9887429	170.8691446	134.418875	116.1508132	173.9643212	196.7495008	702.1070381	351.1313357	194.2502123	187.2868145	340.7698258	620.9145848	977.5807712
STC2	3925.445091	5765.018634	4415.179661	4661.47619	5495.674019	4646.774169	5524.112096	4649.793792	3489.150173	3782.412869	5023.642492	5554.727129	3984.835325
STEAP1	247.6910703	127.9007467	141.8924862	37.77401608	17.60585374	209.8834198	102.2224952	60.41596761	120.1630601	71.64061584	62.40471386	57.75856751	77.35077027
STIL	179.1031896	119.4306444	172.0802659	72.22939293	196.6533744	261.652444	46.79479512	57.95372945	51.62469508	49.05446172	81.04288612	54.86351534	58.53000325
STIM1	491.6291907	582.9761352	491.4136958	634.8003566	465.7283202	493.4607737	429.1391442	364.7184565	391.637233	413.9744168	513.2501032	494.4056125	450.0666817
STIP1	1753.757314	1609.260879	1664.395138	1617.005292	1665.089444	1899.157174	1418.022804	899.552948	1356.884444	1267.261232	1336.895818	1444.706465	1164.496038
STK10	245.4057184	254.5044177	251.9523111	280.9610262	290.9341532	270.7787793	265.6626782	237.1683749	221.1770408	174.2224215	306.2168646	174.0897507	270.7263256
STK11	845.5495204	800.4490867	832.7775881	818.0880948	779.2649337	631.7338892	479.9201482	480.267256	530.633018	389.6251396	418.765794	512.544251	411.3579324
STK16	191.7222869	186.3389341	176.7116852	182.2707469	44.67683335	203.6976602	150.4704966	190.5964906	242.0152536	159.0967887	121.6579095	183.5528795	140.5855643
STK17A	632.72731085	653.63181965	732.97842715	465.2064711	487.96088155	550.00163205	440.75666265	676.22304775	453.9632589	382.9237218	469.2412142	397.3132283	550.697901
STK17B	221.3381066	118.7060076	289.6069588	117.7330481	64.80022644	141.0604956	67.92109014	140.6039259	278.4841108	189.641324	65.53266498	101.4044001	104.1263731
STK19	1572.46542	1451.383786	1496.228737	1719.851485	1565.479035	1898.139326	731.4895595	742.5922868	885.4335017	749.9719482	795.8336175	783.0667322	649.4626016
STK24	2636.040974	2025.462241	2914.310346	2603.977994	2383.395473	2622.963507	3736.096889	3168.217168	3564.861436	3389.009302	2464.861764	4130.733809	2172.60908
STK25	728.12968485	836.6910444	851.36096715	807.0328811	715.7381553	763.95723015	772.03474235	721.95780545	696.7726328	778.730063	808.67628475	850.7001352	904.0388096
STK3	249.1047045	314.0466184	452.2762403	133.1609841	157.6674919	218.2252541	300.1941045	274.8450258	374.8682204	389.9107201	268.1548921	304.0261877	326.9658587
STK35	25.13651785	12.39262709	17.56419207	13.6329714	11.67260645	12.85416378	11.29120122	9.594182254	7.383807701	5.542430389	17.8073399	3.897536913	4.502292171
STK38	727.946097233333	631.160770533333	648.2051502	688.9674989	543.887197166667	525.869262666667	436.121980633333	595.6003319	614.890280733333	553.09637	409.846530533333	644.353098533333	549.6426386
STK38L	170.3487303	159.7814821	148.7570601	488.4420084	202.9601706	226.7141811	316.1544135	241.4895065	202.7966995	313.623229	418.6241626	268.7149356	350.657803
STK39	482.31479525	397.966287085	465.10901015	500.05447628	452.736035635	429.56995757	389.70787119	458.11436535	519.458984135	520.8137261725	743.02391927	423.089466415	610.9118057
STK4	85.11633439	58.54490882	83.04698731	102.5786592	98.2540195	53.94839804	26.32013742	32.03904185	57.25269781	35.44540442	30.29995379	4.632561694	30.03866821
STMN1	956.4941746	460.0341513	970.4961275	537.1845113	1089.99881	971.6129289	511.4823123	383.6838354	389.4793077	544.3592694	658.2396106	416.5401336	578.306984
STMN2	119.7567884	100.7998785	111.4259911	90.52363067	144.8163506	48.24827596	34.75263474	6.913197971	26.2143248	32.5216593	33.66783472	36.26302228	7.441814549
STOM	4818.040708	6292.718958	4183.755614	4913.797377	4994.025995	4341.241749	4868.886125	4514.407869	6352.844879	5558.136634	4542.189433	5107.145448	4932.058871
STOML1	372.0948713	442.1663953	504.3419729	601.9437627	480.908394	544.0730648	250.5441121	350.7490262	282.7481659	154.3356374	407.8498131	286.8374589	271.0940062
STOML2	1533.945897	1689.696922	1397.865505	1530.550588	1219.925152	1560.07519	1733.100169	1464.637261	1604.084456	1510.475933	1141.23995	1400.83548	1184.204827
STON1	315.32313	328.9494489	469.650346	310.5506824	412.0917875	154.9718325	210.7900233	291.2996196	155.3366052	247.17077	162.0467978	146.6717303	178.1869218
STRA13	215.7129785	245.3497635	448.2575418	143.7429534	224.3688256	390.0537988	213.2192965	272.7567047	370.0920218	267.8944255	531.7350744	388.0931128	539.3291181
STRAP	2007.353528	1640.020387	1636.9027	2038.481834	1742.063269	1912.091282	2537.111234	2832.540348	2065.866979	3138.996852	2515.758965	2101.771439	2562.749915
STRN	84.316413408	88.3225158825	114.4115179725	102.9412840265	105.02090819	104.2632980675	49.177827832	52.36978149	41.394122448	58.8177603855	24.0270447975	41.5019052275	40.9036177315
STRN3	590.6173578	581.9737891	569.0727988	755.1500685	620.2818225	647.5739748	485.3512385	586.8051015	566.4874797	480.95767	635.1815352	459.3256403	595.1443744
STS	239.4031974	174.0768927	203.991506	264.9387696	165.9467027	147.2596409	199.3807996	197.3994948	273.0476423	165.9078632	158.3904073	146.6082317	165.1544964
STT3A	458.6863288	490.8936463	566.7875785	432.8184817	449.0950482	654.055033	863.9270684	721.9163644	775.6911334	731.6459262	858.1719822	744.2895196	779.0569748
STX10	1378.078133	1232.685781	1192.953498	1409.798192	1730.231983	1390.39809	876.1516515	777.3208622	1024.568496	835.5158083	832.9009134	929.5934716	880.2738425
STX11	75.7839459466667	97.3717476766667	87.0454527033333	77.70785689	96.59190789	69.82102987	92.50091906	76.9745178633333	86.0509994333333	166.0356839	118.081189336667	169.692112723333	94.3425758833333
STX12	756.7995439	945.2336493	856.3913531	581.6486577	867.9074105	773.9610122	793.5426267	651.4925391	775.7134638	749.3930445	1134.12567	671.3615443	974.0388423
STX16	284.727308158	249.861956214	325.796895992	274.211601464	250.663901526	224.326157326	271.286555142	282.062030272	285.30223625	245.46823063	262.969038824	278.55301847	239.252933646
STX1A	517.1975405	591.6431272	731.5820686	910.8644396	804.2373556	660.1895702	130.4935245	325.2284609	263.6846089	137.8020573	334.7387027	192.0037897	226.6744139
STX2	991.2117353	1061.2678403	1128.662327	834.99801795	997.3856656	795.17300285	696.9920063	577.92974645	827.56501735	820.905789	924.10884	829.76224885	895.09320915
STX3	271.1878062	225.5002451	229.6741952	377.5079113	317.6464956	177.1435913	73.50939455	107.5866804	142.1674319	76.94152232	130.5131527	129.3685709	92.8364685
STX4	762.2245717	636.6695231	499.4700214	648.2545419	671.9939	583.5433926	632.6946212	673.5841656	875.1773935	674.5266825	739.902191	625.7256592	620.2637211
STX5	506.4639815	354.8605452	383.9289337	363.035402	334.3646663	380.7178918	555.8285723	538.9988826	618.695093	550.4700857	487.8724976	545.5022197	459.2550968
STX6	493.74060445	671.350896615	653.8671039	579.01964435	404.342131145	517.84918112	584.45267315	483.44785765	666.3840791	526.3807922	564.5756063	787.2044452	859.8262209
STX7	1028.067666	942.3856543	675.5335243	650.8290115	905.2338636	670.8150307	1291.438711	989.8243368	925.9510933	1375.351247	584.6043714	1048.932117	850.5831675
STX8	605.0082604	540.2271249	359.6509734	570.7281896	458.215372	509.3404399	315.5031699	286.9394606	429.1514408	301.8000473	339.4644276	371.885902	398.6840132
STXBP1	1249.19986	1150.251578	1334.62502	1283.57511	1203.072936	1220.445212	1371.573426	1475.440878	1225.619844	1311.973734	1639.426256	1506.905948	1477.500096
STXBP2	36.66784266	30.81838898	76.42419567	135.0056559	32.32969028	29.76955215	11.90726617	26.16236389	166.6506692	16.47404023	190.4957638	68.60253986	95.97486472
STXBP3	589.5488632	467.6807429	700.0669019	649.6366089	464.7706205	423.6347971	337.2349015	420.9481762	430.1762517	516.5852022	504.1550938	471.4033249	342.5023671
STXBP5L	97.14184814	71.504374065	65.3528870205	141.647824885	35.1525583745	17.2639341865	39.91948015	15.6294991315	16.10971884	10.90262364	40.24598589	18.5286948	9.1468303015
SUB1	1958.417157	1925.474734	1914.091609	1489.121756	1212.215217	1651.661554	2089.123563	2110.647339	2075.176811	2469.564076	1715.204136	2149.444865	1932.388349
SUCLA2	580.3234413	541.6098945	578.0002508	519.5320459	411.3758151	391.525477	515.0521978	530.3152732	475.8672998	774.3777463	537.6727202	488.1905001	608.8085037
SUCLG2	165.7664478	170.2202469	195.4838166	104.1724266	76.27296775	144.1861736	143.3817211	156.7517616	183.2698544	181.0286368	110.4256298	98.75687952	128.4898762
SUCO	78.00774009	111.5704831	100.307128	103.3057929	115.8776877	112.8791393	190.6644014	123.2062779	159.0295894	127.8846203	103.3944398	145.2806958	151.0469772
SUGP1	373.2743358	339.5200877	281.6572372	387.9815564	336.9974892	243.1157944	412.3742741	330.2154031	392.3906195	399.2360579	258.7101658	400.5215271	408.8176675
SUGP2	1332.37255	1375.798359	1527.227682	1510.584095	1325.914753	1428.959864	764.7405415	782.1387146	689.4771944	676.2264267	749.2084663	686.5097878	674.1058191
SULF1	1069.117466	928.0700687	1107.038171	2229.838831	3145.14608	3172.691254	222.7785525	1948.634633	1870.285697	1296.863495	641.291103	293.0582906	1212.795244
SULT1A1	530.5548883	373.2642166	486.0322758	323.8868577	344.4643714	483.449776	588.8313085	892.6727179	781.4963177	551.3500248	260.3601921	772.9545486	602.5016621
SULT1B1	50.15432847	9.725339767	48.15051699	7.051643002	28.38497175	10.37604139	3.18776676	34.24475465	10.66964027	12.30244138	25.01875097	4.44528315	3.847562516
SULT1C2	3.304983056	22.06559712	3.913081243	2.210422552	16.2556412	6.657387661	3.682585025	2.186887053	2.179792966	3.145054702	1.38444448	1.572277561	3.370435053
SULT2A1	26.60017982	31.38567921	21.07029528	64.27136713	41.74149524	30.26741826	10.48135424	5.316842281	4.406239734	5.289212378	6.886116178	32.86282572	6.401213933
SULT2B1	328.6157967	266.8992615	290.662387	387.894055	365.2993495	311.6404309	169.4531551	114.9127083	220.2170364	134.1932165	186.5738634	168.8788689	130.5712819
SULT4A1	1017.601716	904.8792996	1099.777077	1041.404193	1185.26615	913.1249633	144.187043	92.71076779	237.7509008	143.0648729	197.8768822	133.3840737	156.4903893
SUMO1	2095.4285735	2045.2501025	1772.4665225	2117.6607315	2114.7446995	2155.099015	1736.4250345	1661.2408735	1729.982395	1970.1790625	1801.2326475	1749.778965	1880.595198
SUMO2	24.29180878	24.65225967	6.897388754	8.360053699	48.23796817	8.015090176	5.845283969	3.033155938	5.082921579	4.87293591	8.326769124	5.929349714	4.449841792
SUMO3	2882.459495	3116.515922	2882.418683	3381.773533	2985.140921	3837.739786	1760.579328	2078.605121	1845.288135	1894.40365	2373.740343	1636.414148	1865.091101
SUMO4	454.8250637	415.9958755	647.5171704	549.4913818	551.4372206	541.7350144	352.2897662	184.4252353	352.4440082	336.8337572	227.9018387	306.1647254	243.9581096
SUN1	766.5538408	694.6796646	785.2042727	765.5789397	805.6358511	638.5067687	414.3181139	684.5444369	723.0581164	838.212293	714.1069312	545.7229701	729.2686151
SUN2	1501.624184	1415.036528	1475.404863	1766.810557	1858.247301	1638.135327	1044.324347	970.8793701	1000.008801	873.3958347	1125.061291	1285.371159	895.0119722
SUOX	270.6806045	182.4489347	283.5112192	255.9254258	367.8953481	312.1242998	163.6925381	121.0886707	148.1400473	138.3753492	182.355346	130.7713612	181.9192339
SUPT20H	135.0079267	121.5111476	158.8740425	143.6132557	139.7073524	77.05457189	74.06987714	89.35256039	92.5728727	92.83714674	49.43637058	83.03193464	114.0414236
SUPT3H	127.2431117	70.95225279	101.7860411	144.5598222	124.9525485	123.3517652	43.16490766	61.89857918	45.23595758	74.93780643	34.61558689	99.85130268	37.31584008
SUPT4H1	495.2679905	646.3897829	648.7038433	474.0255219	515.8351253	528.6728651	441.1626295	418.6157918	406.4899406	299.0547196	380.3794305	445.8938428	435.5730054
SUPT5H	585.7944853	832.1443374	552.6779534	936.2201457	656.6209026	737.3765429	705.719337	837.7867234	923.939811	682.9003049	1089.69958	897.6772526	1031.448342
SUPT6H	348.9848285	353.0676712	351.3393376	455.0360839	355.3757578	262.5132704	351.4671248	282.3243725	256.4597929	265.2133409	350.0409605	316.6941004	307.2246301
SUPT7L	43.11026328	54.12259617	102.5680933	34.828365	11.21975424	28.76635352	63.60860546	35.27637369	74.00636011	27.11962605	29.89663596	78.8216554	45.86594832
SUPV3L1	260.8960987	271.4182369	253.4574799	213.0111993	151.0648514	196.9840223	221.4520365	193.4730102	215.135359	199.729081	120.6314951	213.7343137	204.9205669
SURF1	559.1765084	728.268334	415.3287484	818.3095652	431.8947222	533.4198306	717.8970974	1029.937822	753.4788694	763.0969394	707.6315867	760.1041128	580.952794
SURF2	288.2128344	303.6515403	308.2812605	393.9127058	305.2815876	253.7762873	160.8886547	182.0033728	221.476725	152.1573259	206.6239189	183.1427963	169.9416322
SUSD5	78.42783494	70.69279921	144.4218141	93.70845096	276.0792928	95.12432097	56.477406	63.7695372	55.39477835	54.58563373	151.8501028	35.43778019	78.54357532
SUZ12	373.4370666	426.8578591	438.9139672	342.0590072	262.0058134	316.7863737	230.4948558	222.6635213	241.012313	342.9115425	199.0029304	288.3320497	267.3191309
SV2A	780.6850876	572.7185227	941.4119792	1194.848862	1112.033437	544.3674579	268.9243791	297.6595792	365.221344	469.3954028	760.4878783	583.6221453	656.2309565
SV2B	68.32881697	56.74127822	66.131829475	47.854762665	22.91758672	29.16229042	28.34630765	20.80637729	12.886546626	21.01189587	20.5322051405	7.031360629	16.8183672785
SV2C	2.855640233	3.521865793	7.388511949	3.654440294	3.22627996	4.007456899	4.220628687	0.933305144	3.738870022	0.915579069	3.472068372	3.769923586	9.366947764
SVEP1	295.371779	426.0564656	324.3317476	46.94782507	57.20235197	75.93713359	271.3762936	550.7682906	659.484876	457.0833704	84.7723948	218.8829697	849.017659
SVIL	801.7632896	1922.603998	1462.837309	647.097848	226.2370984	408.1395066	1148.873773	956.8556437	1319.832244	1432.191679	622.4502209	1535.237115	833.0313515
SWAP70	372.813409	371.8460049	506.8161876	295.1153529	211.0083138	308.3472841	348.6652348	320.9729075	370.497729	308.2823445	334.6001066	422.1009945	361.4645168
SYCP1	12.25144701	37.47614581	6.677190029	17.40725784	18.50650444	13.81250617	30.71067855	3.042920652	25.81751775	18.24259529	4.32550039	11.88492035	14.67201886
SYCP2	5.457818965	23.32518681	43.94087682	6.233688791	42.57118555	22.28371372	9.984619602	3.845156387	12.06374476	4.18741439	33.42425591	16.75520916	3.62916813
SYDE1	120.9564439	70.03329938	87.45950845	193.4142545	89.45858084	166.572044	151.0565502	82.31317276	73.1796617	162.447689	138.1184764	84.06957092	57.17266222
SYF2	260.3230773	282.940222	276.4441625	240.2399842	292.5442427	219.1000171	414.6418595	386.0581341	444.3935734	360.153801	280.6719311	339.796208	290.2288138
SYK	189.595284846667	96.87690552	131.91403277	138.388659856667	112.586597296667	75.6430508933333	17.4565897466667	20.7991845733333	22.70425691	47.53454824	40.1199247	43.2200851266667	13.565306757
SYMPK	147.7159478	110.417921	91.7890555	196.8686702	142.5521683	198.5096917	153.1335641	135.0953785	156.2447873	123.5219774	146.2922013	171.9423973	169.03886
SYN1	2538.550162	2914.403875	2292.559422	4149.249521	3339.174431	2492.086538	2267.323547	2349.281987	2660.078943	2022.34646	2314.72513	2109.227235	1815.393489
SYN2	43.14222712	21.47320577	60.74817326	88.61347366	43.58568583	56.74401772	32.8722777	11.4377954	26.91606842	34.52353855	33.4032035	47.04806791	7.911414187
SYN3	29.38193519	32.1104965	25.3194678	26.86162499	53.61306825	19.40028463	16.52471058	43.50211331	29.83377006	20.48992358	11.97952217	18.36481705	29.35189425
SYNCRIP	1499.370384	1421.599684	1371.365622	1292.452747	1558.302959	1561.190834	2069.077188	2226.231355	1784.258442	2240.369868	2369.144531	1678.885087	2526.252429
SYNE1	1054.738867	454.2218016	479.6042197	1124.300245	883.7076744	595.014972	236.1908308	458.3323216	296.2760107	299.2034192	458.444924	455.0136259	322.8621551
SYNE2	54.35071711	8.766979187	29.6952575	15.61030601	11.42254748	15.03397926	54.33038146	4.296930207	37.92480721	35.0737645	71.31034326	36.43636845	7.147165987
SYNGR1	65.01251665	139.5830846	161.0147127	40.85464277	136.2252856	62.50866272	344.1718847	378.1820461	378.3719913	333.0159018	177.857359	361.1078376	249.4040602
SYNGR2	2732.938	4459.247299	3152.5665	5452.988929	4193.79997	4199.553111	1680.157402	2002.379043	2416.058049	3812.774944	3712.692228	3261.526296	3749.778929
SYNGR3	208.7439906	213.1178668	211.7203169	276.8982293	64.51715074	192.6936625	92.04271825	111.5327134	244.6093246	191.5147781	359.0116279	145.2928526	264.0304264
SYNGR4	61.51805285	115.3429937	38.05156385	102.8572846	104.795583	73.97338893	47.39995529	61.52492526	79.89091909	43.76120687	50.82889143	44.87018816	98.43301863
SYNJ1	298.8136146	326.0284227	495.6322341	88.87621411	106.8344241	165.5471705	367.894589	393.0933572	668.7493781	540.0249478	74.09572475	506.7159641	354.8728616
SYNJ2	682.1360207	352.5754976	615.9542234	539.9519208	842.6049348	324.0552392	312.6652273	306.1322713	185.4067766	327.4575422	283.4796425	156.2019555	200.0612072
SYNM	69.97342072	107.6255078	202.4191505	250.0489243	41.49759378	105.6424529	27.98874211	91.22822119	102.7225628	71.63536763	73.14961938	51.01776835	55.34147394
SYNPO	1383.14662805	955.62025545	1369.42701555	1591.2033359	2574.4525857	1388.19436725	868.9217993	1603.13399065	1387.4567015	1094.84186945	850.0403631	841.8385296	1187.968553
SYP	78.17001171	32.11358897	92.79542775	209.0979169	139.0722966	32.93277334	91.8907033	62.43148206	80.52955892	40.79385747	77.19354556	88.81139967	80.67864671
SYPL1	3458.426708	3442.815601	3727.158032	3053.224348	2699.566276	3341.090306	2634.15953	2650.626425	2951.511233	2865.745802	2318.975038	2666.916208	2395.005671
SYT1	81.98055606	61.69886896	64.94730632	459.8046643	276.0442036	255.0716552	76.84166481	193.8675394	75.28089468	59.98439702	354.4370171	79.72612262	62.7913929
SYT11	29.72098362	14.91884305	30.29414169	271.5456217	30.28929943	101.9945952	142.2398167	148.4633785	113.7578183	122.5339077	371.2971932	175.6311917	91.15053485
SYT17	32.95049689	54.93056979	17.18862589	32.84468366	23.97163469	45.89062866	42.77072217	6.447781222	16.42802545	34.03356929	47.92149369	69.49312194	5.784528962
SYT2	52.75756837	32.26521897	48.29167707	50.08192623	47.92294223	39.3687426	11.48596999	10.36219595	31.97858617	32.51840257	10.42676753	12.6668998	9.814605479
SYT5	517.2519225	393.5788961	505.790819	611.7416239	564.7745585	413.2862603	157.7205366	118.2653229	179.6227726	202.7573325	168.0502737	108.3083644	114.671488
SZRD1	68.9062114	53.91919836	63.02739266	77.11434768	64.70767641	62.5512016	74.23790876	96.61923069	69.46772037	65.77910793	78.60634178	50.98117746	54.15035179
SZT2	2101.270686	1754.792458	2060.028437	1809.045266	1790.102627	1771.357332	391.479041	460.3777828	550.8941426	377.5057495	413.4202608	441.2652884	368.755235
T	92.38548014	89.47502439	59.35665959	76.19250196	113.9041207	82.64227917	50.23411075	42.85968098	57.96967811	19.6654197	63.0060129	39.89634762	31.6656535
TAB1	177.4818512	167.39758	146.7506068	193.2315868	201.6454042	246.4743484	148.0002448	131.0761492	235.0968485	150.5915084	140.8894302	139.3351266	165.1231606
TAB2	815.1352219	804.6013802	775.2440559	463.728164	519.5419098	575.6993719	716.4678921	862.2153491	890.8159541	1329.922607	619.4236315	876.7815937	862.1821647
TAC1	34.54321329	1.39583981	3.993286803	4.92800468	3.413218899	1.731785135	3.096348855	0.88757118	2.416361821	0.765585183	8.467774026	7.261615519	6.632938796
TACC1	2021.130158	2032.293166	2160.141715	2436.501429	1459.008113	2082.450015	2023.263492	2243.257219	2325.350695	2162.263087	1616.585482	2683.109343	2104.148222
TACC2	353.5924408	293.0917662	347.7674604	365.2783485	358.9001349	196.0604409	176.7244887	220.1192029	211.8390187	210.4776312	205.1872825	239.9980529	181.4145523
TACR1	67.07680075	38.65711768	50.4600027	38.7016308	48.43049767	54.12614555	6.151193349	11.16979918	11.40172089	20.86557182	53.17675809	17.17016433	32.48049842
TACR2	67.39571132	6.793682179	12.05818328	12.79263085	14.47890485	12.40225475	34.57687458	5.850820431	7.989379389	7.807679159	9.102867879	9.661971851	32.66786659
TACR3	4.681710935	4.555873527	15.35661424	16.86152941	4.77893567	5.248751222	5.916558051	4.605682733	7.635201446	10.9981545	5.106426985	5.507038454	9.944584301
TACSTD2	133.7761754	86.225068375	56.905424275	66.92987437	68.22665132	27.402109995	79.822090845	35.480819475	23.53300301	35.31355754	32.316416445	27.5988538	46.95832712
TADA2A	6.535909333	2.770589036	38.2309354	11.79440716	10.37653837	41.51979688	22.76869215	51.01911553	31.32443892	50.8656362	3.879689177	18.7675649	27.23359611
TADA3	1896.614397	2766.954204	1451.086042	2402.134662	2559.015459	2409.149775	1839.237645	2308.741164	2164.029673	2025.399513	1790.339176	2048.664296	1903.359337
TAF1	81.4142956566667	75.1950500233333	107.333700573333	89.5080328876667	87.41816393	70.6476891333333	69.71077821	67.5044626433333	52.409944162	60.0669257856667	39.9186020466667	64.1813623233333	44.6682696533333
TAF10	2045.739499	1705.739817	1237.141211	1509.336002	980.4718153	1732.802678	2003.501909	1698.092613	2000.575436	1430.573138	1677.359432	1801.089046	1619.309399
TAF11	380.61296075	272.28991685	280.76402365	387.33327825	490.52624395	409.2226295	288.93622925	301.72958705	279.70969775	282.29646405	317.57339235	328.44737425	246.5230529
TAF12	305.94912915	230.82140105	205.81043575	261.3737555	223.6681762	245.3856235	231.93168855	249.33865725	212.1643884	228.650975	151.9525503	197.14378905	196.83992655
TAF13	75.610783615	32.420617005	62.201921395	34.16805916	26.42974836	36.6875567	27.4533094425	26.711594275	28.617473045	43.8826723	47.735092705	32.16349696	36.465955775
TAF15	770.7969679	564.6846276	989.4547384	789.3865809	720.0790083	749.3327477	429.3944494	581.9858865	403.4980646	345.7699854	287.8211318	422.0296167	434.0395678
TAF1A	35.94356288	22.35909251	40.63998183	11.37124407	31.95979349	24.25825372	18.45549593	34.07199808	13.56094924	35.03171209	13.61898872	23.61776572	30.54868801
TAF1B	32.84378402	46.32262727	34.37149712	34.34880491	26.21303238	38.34874188	30.37211844	38.47468764	24.41985719	26.91431792	41.9284146	55.00456869	29.87875845
TAF1C	138.795099	170.6964812	122.5526428	113.2577229	145.4104628	80.39906396	96.67992554	92.21228105	120.8943559	91.71176789	167.3335903	103.622247	95.21830603
TAF2	295.9668368	274.1556027	351.2207805	300.3898054	331.5779971	286.1824048	148.0836059	242.7569266	252.2836852	252.8946416	282.8968327	197.1094364	202.0503118
TAF4	122.4859156	71.4317289	158.5995354	79.84776573	134.115617	77.25165553	130.5959492	115.7100239	111.4184983	89.45448566	93.37721743	123.0823566	89.6534646
TAF4B	3.78966569	13.64553698	2.031576678	4.105672185	11.58275849	2.006061119	2.17856308	1.275668069	2.939838796	44.59600306	1.17827845	22.26772357	22.60244823
TAF5	201.09878245	124.73534165	129.55885131	232.0172121	245.71302045	203.776207285	64.23858752	80.81236863	124.226199085	100.399101795	89.399468085	110.18925141	94.74678016
TAF5L	274.2885598	158.4607349	271.2718607	226.5762519	212.6680495	201.8881339	126.5159515	77.90957043	91.51676204	88.84130797	146.0825323	140.1644002	92.67531691
TAF6	667.9751205	732.0272208	695.8570602	945.9988493	876.9046531	689.1937161	750.5629385	576.2312944	695.5754849	522.0443344	499.8567876	674.9128333	560.5453878
